num,title,link,content
394,"정부 ""코로나19 재확산 우려...소상공인에 적극적인 금융지원""",http://www.efnews.co.kr/news/articleView.html?idxno=86247,"금융지원 프로그램은 19일 기준 6만명의 소상공인에게 대출을 공급했다""며 ""접근성이 높은 12개 시중은행을 통한 대출 공급과?신보의 위탁보증(95%), 비대면 대출 등을 통해?중?저신용등급 소상공인을 중심으로 금융접..."
395,"[아! 이 금융상품]DGB대구은행-SKT, ‘양자보안 모바일뱅킹’ 출시",http://www.econovill.com/news/articleView.html?idxno=408942,양사는 세계 최초로 5G 스마트폰에서 양자보안 기반 금융 서비스를 구현한다는 목표로 공동 개발을... 다른 국내 시중은행의 비대면 금융 거래도 급증하고 있는 추세다. 이에 따라 신종 금융사기 수법으로 개인 정보가...
396,"신한카드, 글로벌 자동차금융 확대전략 '시동'",http://www.kbanker.co.kr/news/articleView.html?idxno=92935,"자동차 금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 양사는 베이세노프 다우렌(Beisenov Dauren) 비펙... 자동차 금융, 신용대출 등 소매 대출 상품을 취급하고 있다. 지난해 말 기준 누적 취급액 447억원, 자산 225억원..."
397,"""AI가 맞는 은행 만든다""…KT-우리금융 '맞손'",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202008190228&t=NN,대한민국에 통신과 금융을 최초로 선보인 KT와 우리금융이 손을 잡았다. KT그룹과 우리금융그룹은 우리은행 본점에서 전략적 제휴 협약을 체결했다고 19일 밝혔다. 양사는 대한민국 1호 인터넷전문은행인 케이뱅크의...
398,"두산, 신한금융지주에 네오플럭스 매각…재무구조 개선 ‘순항’",http://www.ajunews.com/view/20200820164438002,com ㈜두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일 밝혔다. 이번 매각은 그룹... 앞서 두산중공업은 지난 2일 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금 상환을...
399,통신-금융 연합전선 구축 활발... 데이터 경제 시대 '정조준',https://www.techm.kr/news/articleView.html?idxno=74540,"#통신-금융 데이터 융합 가속화 #마이데이터 시대 경쟁력 갖추기 나서 #탈통신 분야 데이터 신산업 기회 모색 최근 SK텔레콤과 KT, LG유플러스 등 통신사와 금융업계 간 협업이 늘고 있다. 이동통신 고객 정보와 금융정보를..."
400,"농협상호금융, '다같이(多가치) 동행 예금' 출시",http://www.amnews.co.kr/news/articleView.html?idxno=43366,가입만으로 공익가치 실현…이성희 회장 1호 가입 농협상호금융이 '다같이(多가치) 동행 예금'을 출시했다.... 농협상호금융은 또 10월 말까지 1000만 원 이상 가입하고 이벤트에 응모한 개인고객 중 500명을 추첨해...
401,"농협상호금융, '다같이(多가치) 동행 예금' 출시",http://www.amnews.co.kr/news/articleView.html?idxno=43366,가입만으로 공익가치 실현…이성희 회장 1호 가입 농협상호금융이 '다같이(多가치) 동행 예금'을 출시했다.... 농협상호금융은 또 10월 말까지 1000만 원 이상 가입하고 이벤트에 응모한 개인고객 중 500명을 추첨해...
402,금융서비스도 AI·빅데이터로…KT-우리금융 디지털전환 제휴,http://yna.kr/AKR20200819060100017?did=1195m,금융 AI 인력 육성·데이터 활용 공동 신사업도 추진 KT는 우리금융그룹과 금융의 디지털전환(Digital Transformation)을 위해 전략적 제휴를 맺었다고 19일 밝혔다. 양사는 국내 최초 인터넷전문은행인 케이뱅크의 주요...
403,"금융보안원, 금융분야 데이터전문기관 업무 실시…신한카드·SKT 데이터 결합...",http://www.fntimes.com/html/view.php?ud=202008210850037864ee0209bd21_18,"미래에셋 데이터 익명 처리 적정성 평가 완료 금융보안원이 21일 금융분야 데이터전문기관 업무를 본격적으로 실시한다고 밝혔다. 금융분야 첫 데이터전문기관으로서, 한국판 디지털 뉴딜 성공과 데이터 경제 활성화에..."
404,"SK하이닉스, 3월 수준까지 급락-신한금융투자",https://www.ebn.co.kr/news/view/1447547/?sc=Naver,"신한금융투자는 SK하이닉스의 주가가 3월 수준까지 급락했다고 진단했다. 투자의견은 매수 유지, 목표주가는 기존 12만원에서 10만5000원으로 하향 조정했다. 21일 최도연 신한금융투자 연구원은 ""SK하이닉스의 3분기..."
405,'소통경영' 강행군하는 KB금융 윤종규...차세대 리더와 두번째 온라인 미팅,https://www.fetv.co.kr/news/article.html?no=61925,?KB금융 윤종규 회장의?'온라인 소통경영'이?연일 화제다. 특히?KB금융의 차세대 리더로 성장할 밀레니얼 세대의 젊은 직원이 온라인 소통의 핵심 타깃이라는 점에서 윤 회장의 일거수 일투족에?금융계의 시선이...
406,손잡은 우리금융·KT·케뱅 시너지 주목,http://www.m-i.kr/news/articleView.html?idxno=739339,"사진은 우리금융그룹과 KT가 19일 서울 중구 우리은행 본점에서 업무협약 체결 후 기념촬영을 하는 모습. 왼쪽부터 권광석 우리은행장, 구현모? KT그룹 대표,?손태승 우리금융그룹 회장, 이동면 BC카드 사장. 사진=KT..."
407,금융피해자들이 김조원 전 민정수석을 고발한 까닭,http://www.mediatoday.co.kr/news/articleView.html?idxno=208841,"금융피해자연대, 고발회견 “감찰반원에 감찰 의무없는 금감원 간부 감찰지시” “윤석헌 금감원장 겨냥” 직권남용·강요미수 주장 금융피해자들이 김조원 전 청와대 민정수석을 직권남용과 강요미수 등의 혐의로..."
408,"푸르덴셜생명, 금융 라이프스타일 매거진 'BETTER TOMORROW' 오픈",http://www.wikileaks-kr.org/news/articleView.html?idxno=93262,푸르덴셜생명(대표이사 커티스 장)은 금융 라이프스타일 매거진인 'BETTER TOMORROW' 사이트를 오픈했다고 20일 밝혔다. 'BETTER TOMORROW(이하?BT)'는 다양한 사람들의 라이프스타일을 소개하고 그들만의 유익한 금융 정보를...
409,"두산, 신한금융지주에 네오플럭스 매각…매각 대금 730억원",http://www.ftoday.co.kr/news/articleView.html?idxno=205232,"사진=두산 두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일 밝혔다. 이번 매각은 그룹... 이에 앞서 두산중공업은 지난 2일, 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금..."
410,"“제가 건물주가 될 상인가요?…핀크, 미래자산 예측부터 금융 추천까지",https://www.ebn.co.kr/news/view/1447605/?sc=Naver,"등의 금융생활 습관에 따라 미래에 건물주가 될 확률을 재치 있게 분석해 주는 서비스이다. 이는 핀크가 운영 중인 마이데이터 서비스의 일환으로 자산관리의 시작이 필요한, 밀레니얼 세대가 테스트를 통해 자신의 금융..."
411,"KB금융 윤종규 회장-MZ세대 직원들, 'e-소통라이브' 진행",http://www.thedailypost.kr/news/articleView.html?idxno=75633,ⓒ데일리포스트=이미지 제공 / KB금융그룹 KB금융그룹이 CEO와 그룹 MZ세대 직원들이 함께 유튜브 생중계를 통해 격의 없는 대화와 이야기를 나눈 'e-소통라이브' 두 번째 시간을 가졌다. 이 날 행사에는 지난 회차에...
412,"신한카드, 글로벌 자동차금융 시동…카자흐스탄 1위사와 제휴",http://daily.hankooki.com/lpage/finance/202008/dh20200820093328148330.htm?s_ref=nv,"자동차 금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 양사는 베이세노프 다우렌(Beisenov Dauren) 비펙 알마티... 자동차 금융, 신용 대출 등 소매 대출 상품을 취급하고 있다. 2019년 말 기준 누적 취급액 447억원, 자산..."
413,"AI와 금융의 콜라보... KB국민은행, 'Future Finance A.I. Challenge' 개최",http://www.koreaittimes.com/news/articleView.html?idxno=99805,"이번 대회는 AI기술을 적용한 미래금융 아이디어를 확보하고 우수인재들의 금융 분야 관심을 높이고자 마련됐으며, 'KB-ALBERT'가 공모 분야에 추가됐다. 'KB-ALBERT'는 최신 딥러닝 언어 모델인 'ALBERT'를 기반으로..."
414,"KT, 우리금융과 손잡고 금융·통신 '디지털 전환' 속도",https://www.hankyung.com/it/article/202008191449g,KT는 우리금융그룹과 손잡고 함께 금융과 통신 분야 데이터 산업 활성화에 나선다. 양사는 19일 서울 중구 우리은행 본점에서 이 같은 내용의 양해각서(MOU)를 체결했다. 두 기업은 모두 국내 1호 인터넷전문은행인...
415,"소통 늘리는 윤종규 KB금융 회장, MZ세대 직원들과 두번째 'e-소통라이브'",http://www.startuptoday.co.kr/news/articleView.html?idxno=51621,오늘경제 윤종규 KB금융그룹 회장이 19일 KB금융그룹 직원들과 'e-소통라이브' 시간을 가지고 있다. [사진=KB금융그룹] 윤종규 KB금융그룹 회장이 직원들과의 소통행보에 박차를 가하고 있다. 평소 '화이부동'의 마음으로...
416,KT-우리금융 MOU…마이데이터 등 디지털 금융 선도,http://www.etnews.com/20200819000309,"KT와 우리금융그룹이 디지털 금융 관련 협력을 위한 전략적 제휴 협약(MOU)을 체결했다. 양사는 인공지능(AI), 빅데이터 기반 금융 디지털 트랜스포메이션, 데이터 활용 공동 신사업, 금융 AI 인력육성 등 분야에서..."
417,"신한금융, 네오플럭스 인수...두산과 주식매매계약 체결",http://www.edaily.co.kr/news/newspath.asp?newsid=03755606625869288,신한금융지주는 20일 두산과 벤처캐피탈회사인 네오플럭스의 주식매매계약(SPA)을 체결했다고 밝혔다. 앞서 양사는 각각 이사회를 열어 네오플럭스 지분 매매에 대한 안건을 의결했다. 이날 신한금융은 네오플럭스...
418,"금감원, 집중호우 피해지역 방문해 금융지원 상담",http://www.newsis.com/view/?id=NISX20200819_0001133996&cID=10401&pID=10400,금융감독원은 최근 내린 집중호우로 일부 지역이 특별 재난 지역으로 선포되는 등 재산·인명 피해가 발생함에 따라 금융상담에 나서기로 했다. 금감원은 20일부터 27일까지 금융사랑방버스를 이용해 남원·곡성·구례...
419,"신한카드, 글로벌 자동차금융 확대 시동",http://www.finomy.com/news/articleView.html?idxno=81960,"자동차 금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 양사는 베이세노프 다우렌(Beisenov Dauren) 비펙 알마티... 자동차 금융, 신용 대출 등 소매 대출 상품을 취급하고 있다. 2019년 말 기준 누적 취급액 447억원, 자산..."
420,"두산, 신한금융지주에 네오플럭스 매각",http://www.dizzotv.com/site/data/html_dir/2020/08/20/2020082080215.html,㈜두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일 밝혔다. 이번 매각은 그룹... 이에 앞서 두산중공업은 지난 2일 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금 상환을...
421,"두산, 신한금융지주에 네오플럭스 매각",http://www.dizzotv.com/site/data/html_dir/2020/08/20/2020082080215.html,㈜두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일 밝혔다. 이번 매각은 그룹... 이에 앞서 두산중공업은 지난 2일 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금 상환을...
422,부동산금융에 2100조 몰렸다,http://www.g-enews.com/ko-kr/news/article/news_all/202008200611216075a218188523_1/article.html,"부동산 금융에 몰린 돈이 무려 2100조 원이나 되는 것으로 나타났다. 20일 정의당 장혜영 의원이 한국은행으로부터 받은 자료에 따르면, 올해 1분기 현재 부동산 금융 익스포저(위험노출액) 잔액은 2105조3000억..."
423,"우리금융-KT 동맹…""디지털 주도권 잡겠다""",http://www.kyeonggi.com/news/articleView.html?idxno=2312023,"우리금융그룹과 KT그룹이 동맹을 맺었다. 금융과 통신을 결합해 AI, 데이터, 클라우드 등 다양한 분야에서 시너지를 내겠다는 계획이다. 두 그룹은 국내 최초 인터넷전문은행인 케이뱅크의 주요 주주이기도 하다...."
424,"안랩, 금융·방송사 클라우드 보안 서비스 사업 수주",http://www.inews24.com/view/1292142,안랩은 최근 대형 금융사 및 주요 방송사의 클라우드 정보보호 컨설팅과 보안관제 서비스 등 클라우드 보안 서비스 사업을 잇따라 수주했다고 20일 발표했다. 안랩은 지난 5월 국내 대형 금융사를 대상으로 '클라우드 이용...
425,"SK텔레콤, DGB대구은행과 '양자보안' 금융서비스 선봬",http://www.mediapen.com/news/view/550213,양사는 세계 최초로 5G 스마트폰에서 양자보안 기반 금융 서비스를 구현한다는 목표로 공동 개발을 마쳤다. 양사는 양자보안 산업의 생태계를 금융 영역으로 확장해 테크핀(기술+금융 합성어) 시장을 선도하겠다는...
426,"신한파이낸스, 카자흐 車업체와 자동차금융 업무협약",http://www.seoulfn.com/news/articleView.html?idxno=392582,"자동차 금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 신한파이낸스는 신한카드의 첫 해외법인으로 지난 2014년 11월 설립돼 현재 카자흐스탄 3대 핵심도시인 알마티·누르술탄·쉼켄트를 중심으로 자동차 금융, 신용대출..."
427,보험판매전문회사 신한금융플러스 출범,http://www.naeil.com/news_view/?id_art=359219,신한금융플러스가 18일 서울 중구에 위치한 신한L타워 2층 본점에서 출범식을 가졌다고 밝혔다. 출범식은 사회적 거리두기 및 코로나19 방역지침을 준수하기 위해 약식으로 진행됐다. 이날 신한금융플러스는 비전...
428,"[한희라의 동방불패] 中금융사, 홍콩 금융인력 흡수 가속",http://news.heraldcorp.com/view.php?ud=20200820000623,중국 본토 금융기업들이 홍콩 금융가를 빠르게 점령해가고 있다. 국가보안법 강행에 따른 미국의 ‘최혜국대우 폐지’ 등 홍콩의 정치적 리스크가 커지면서 다국적 투자은행(IB)들이 빠지자 관련 인력을 대거...
429,주택금융공사 채용시험서 코로나19 확진자 발생,http://www.paxetv.com/news/articleView.html?idxno=98564,이달 15일 치뤄진 한국주택금융공사 신입직원 채용 필기전형 응시자 중 신종 코로나바이러스 감염증(코로나19) 확진자가 발생했다. 21일 서울 영등포구에 따르면?한국주택금융공사 신입직원 채용 필기전형 응시자 중...
430,"㈜두산, 신한금융에 네오플럭스 매각…가격 730억원",http://www.ekn.kr/news/article.html?no=518411,㈜두산이 벤처캐피털 네오플럭스를 신한금융지주에 730억원에 매각하는 계약을 체결했다고 20일 공시했다.... 앞서 두산중공업은 골프장 클럽모우CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금을 상환한...
431,"KB금융 노조 ""회장 3연임 '명분쌓기용' 선임절차 시정해야""",http://www.seoulfn.com/news/articleView.html?idxno=392601,KB금융그룹 노동조합협의회가 20일 오전 서울 영등포구 KB국민은행 여의도 본점 앞에서 '윤종규 회장 3연임 반대 및 회장 선임절차 시정 촉구' 기자회견을 개최하고 있다. (사진=김현경 기자) KB금융그룹이 차기 회장 선임...
432,"부동산금융에 2천100조 몰려,""실물경제 뇌관""",http://www.fntoday.co.kr/news/articleView.html?idxno=228814,저금리 속에 집값 상승세가 계속되며 부동산 금융에 몰린 돈이 2천100조원을 넘어선 것으로 집계됐다.... 부동산 금융 익스포저(위험노출액) 잔액은 2천105조3천억원으로 집계됐다. 부동산 금융 익스포저는 가계 및...
433,"“SK하이닉스, 예상보다 부진한 3분기 업황...목표가 하향”- 신한금융투자",http://www.fntimes.com/html/view.php?ud=2020082108354099636c0eb6f11e_18,21일 최도연 신한금융투자 연구원은 SK하이닉스가 업황 회복을 확인하기까지는 더 많은 시간이 필요할 것으로 예상했다. 주가는 추가 하락 폭이 제한적이지만 단기적으로 바닥을 확인할 것으로 내다봤다. 이에...
434,"신한생명, 판매전문회사 '신한금융플러스' 출범",http://www.etnews.com/20200819000284,신한생명은 18일 서울 중구 신한엘타워에서 신한금융플러스 출범식을 했다고 19일 밝혔다. 출범식은 사회적 거리 두기와 코로나19 방역지침을 준수하기 위해 약식으로 진행됐다. 이날 신한금융플러스는 비전으로...
435,"코로나19시대, 고민 커진 금융지주사",http://www.kukinews.com/newsView/kuk202008200459,국내 대형 은행이 주력 계열사로 속한 금융지주사들이 최근 신종 코로나 바이러스(코로나19) 시대를 맞아... 정부 규제와 고질적인 관치금융 시스템으로 주가 흐름도 실적과 상관없이 하향곡선을 이어져 왔다. 게다가...
436,"손병두 “코로나 장기화, 금융권 지원 계속돼야”",https://biz.chosun.com/site/data/html_dir/2020/08/19/2020081901484.html?utm_source=naver&utm_medium=original&utm_campaign=biz,"신종 코로나 바이러스 감염증 사태(코로나19)가 최근 서울·경기를 중심으로 급격히 재확산하는 가운데, 금융위원회는 실물경제 위기 극복을 위한 금융권의 지원이 지속될 필요가 있다고 강조했다. 손병두 금융위원회..."
437,"하반기 대졸 일자리 기상도...금융보험 ‘맑음’, 여행항공 ‘천둥번개’",http://www.newsis.com/view/?id=NISX20200820_0001135392&cID=13001&pID=13000,코로나19 쇼크로 여행·항공업에서는 역대 가장 낮은 채용계획을 세운 반면 금융보험 및 정보통신 등... 조사업종 15개 가운데 ▲금융ㆍ보험(64.1%) ▲전자ㆍ반도체(63.3%) ▲정보ㆍ통신(61.1%) ▲의료ㆍ간호(60.0...
438,"금융위 부위원장 ""금융사, 주식·주택매매 신용대출 관리 필요""",http://yna.kr/AKR20200819115000002?did=1195m,"""과도한 신용대출, 주택시장 불안으로 이어지지 않게 규정 준수"" 손병두 금융위원회 부위원장은 19일 최근 증가 폭이 더욱 커진 신용대출 관리에 금융권이 각별히 신경 써야 한다고 밝혔다. 손 부위원장은 이날 서울 중구..."
439,금융권 AI 활성화..챗봇서 금리·카드한도 심사로 확대,http://www.fnnews.com/news/202008211101054550,"코로나19로 금융분야 디지털 전환이 가속돼 금융권도 인공지능(AI), 빅데이터 활성화가 가속되고 있다. 금융당국도 '금융분야 인공지능 활성화' 워킹그룹을 구성해 AI 법적 지위 및 책임소재, AI 알고리즘 저작권 주체, AI..."
440,"KB금융 윤종규, 직원들과 두 번째 ‘유튜브 소통’",http://www.thepublic.kr/news/newsview.php?ncode=1065580140220794,"KB금융그룹은 지난 19일 CEO와 그룹 MZ세대 직원 간 유튜브 생중계 대화인 ‘e-소통라이브’를 두 번째 진행했다. 첫 진행은 지난 12일 이뤄졌다. 21일 KB금융에 따르면, 행사에는 지난 회차에 참가하지 못했던 주니어보드..."
441,"""코로나19 아직 안 끝났는데""…신용대출 급증에 딜레마 빠진 금융당국",http://news.tf.co.kr/read/economy/1808091.htm,"6월 이후 신용대출 급증 금융당국이 '신용대출' 딜레마에 빠졌다. 최근 두 달 새 금융권 신용대출이 급증세를 보이고 있어 신용대출 관리 강화에 나서야 하지만, 코로나19 여파가 여전히 진행형이라 고심에 빠진..."
442,"신한금융, 네오플럭스 730억원에 인수 결정",http://www.newslock.co.kr/news/articleView.html?idxno=30429,사진 신한금융지주 제공 [뉴스락] 신한금융지주회사는 ㈜두산과 네오플럭스 주식매매계약 (SPA)을 체결했다. 앞서 양사는 각각 이사회를 열어 네오플럭스 지분 매매에 대한 안건을 의결했다고 20일 밝혔다. 이날...
443,“3연임 안 된다” 또 윤종규에 태클 거는 KB금융 노조,http://www.newsway.co.kr/news/view?tp=1&ud=2020082017370096321,금융권 안팎에서 큰 이변이 없는 한 윤종규 KB금융지주 회장의 3연임 가능성이 크다는 분석이 우세한 상황이지만 내부에서 만만찮은 걸림돌이 등장했다. 금융권 최대 강성 노조로 알려진 KB금융그룹 노조가 3년 만에 또...
444,"KT-우리금융, 디지털 금융 산업 발전 위한 MOU 체결",http://sports.chosun.com/news/ntype.htm?id=202008190100162460010816&servicedate=20200819,"KT가 우리금융그룹과 국내 디지털 금융 산업 발전을 위해 손을 잡았다. KT는 19일 우리금융과 ICT와 금융 간 융합을 위한 전략적 업무협약(MOU)를 맺고 인공지능(AI), 빅데이터 기반의 금융 디지털 트랜스포메이션, 금융 AI..."
445,"편의점 데이터도 금융 속으로…BGF리테일, 금융보안원과 업무협약",http://www.fntimes.com/html/view.php?ud=202008200823088991ac58ac381d_18,BGF리테일이 금융보안원과 업무협약을 맺고 편의점 CU에서 수집된 빅데이터를 금융데이터거래소(FinDX)에 판매한다. BGF리테일과 금융보안원은 '소비 데이터-금융' 시너지를 기대하고 있다. CU를 운영하는 BGF리테일은...
446,"우리금융, 금융·ICT 융합 위해 KT와 '맞손'",http://news.tf.co.kr/read/economy/1807694.htm,"양사 데이터 활용한 마이데이터 협업…""그룹 간 데이터 결합 시너지 낼 것"" 우리금융그룹이 KT그룹과 금융·ICT 융합을 위해 맞손을 잡았다. 우리금융그룹은 19일 KT그룹과 금융·ICT 융합을 위한 전략적 업무 협약(MOU)을..."
447,"하나은행, 손안에 모든 금융 담다…'뉴 하나원큐' 출시",http://www.kpinews.co.kr/news/articleView.html?idxno=124016,?하나은행이 손 안에 세상의 모든 금융을 담았다. 하나은행은 모바일금융 애플리케이션(App·앱) '뉴 하나원큐'를 출시하고 평생 이체수수료 면제 등 다양한 이벤트를 실시한다고 20일 밝혔다. 이번에 선보인 '뉴 하나원큐...
448,"김용범 기재부 차관, ""코로나19 재확산, 소상공 2차 금융지원 지속""",http://www.ezyeconomy.com/news/articleView.html?idxno=104386,"소상공인 금융지원을 지속하겠다고 밝혔다. 김용범 기획재정부 1차관은 ""지원 여력이 충분히 남아있는 소상공인 2차 금융지원 프로그램을 통해 적극적인 금융지원을 지속하겠다""고 전했다. 이어 ""지난 5월 18일부터..."
449,"신한금융, 벤처캐피탈 '네오플럭스' 730억 인수",http://www.wolyo.co.kr/news/articleView.html?idxno=108492,［월요신문=김기율 기자］신한금융지주가 20일 두산과 네오플럭스 주식매매계약(SPA)을 체결했다. 네오플럭스는 지난 2000년 설립된 벤처캐피탈이다. 이날 신한금융은 네오플럭스 보통주 2441만3230주(지분율 96.77%)를...
450,"㈜두산, 신한금융지주에 네오플럭스 매각해 730억 원 확보",http://www.g-enews.com/ko-kr/news/article/news_all/202008201656022011ce58317c16_1/article.html,"두산그룹 지주사 ㈜두산이 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일 밝혔다. 이번... 이에 앞서 두산중공업은 지난 2일, 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금..."
451,"㈜두산, 신한금융지주에 네오플럭스 매각해 730억 원 확보",http://www.g-enews.com/ko-kr/news/article/news_all/202008201656022011ce58317c16_1/article.html,"두산그룹 지주사 ㈜두산이 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일 밝혔다. 이번... 이에 앞서 두산중공업은 지난 2일, 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금..."
452,"KB금융 윤종규 회장 ""여의도 본점 내 보육시설 설치 약속""",http://www.ngetnews.com/news/articleView.html?idxno=303198,지난 19일 직원들과 'e-소통라이브' 시간을 가지고 있는 KB금융 윤종규 회장.ⓒKB금융지주 KB금융지주 윤종규 회장이 사내 워킹맘들의 고민을 해결해줬다. KB금융은 지난 19일 윤종규 회장과 직원들 간 유튜브 공간서...
453,"신한카드-아시아오토, 글로벌 자동차금융 시장 공략 '맞손'",http://www.cstimes.com/news/articleView.html?idxno=427144,"자동차 금융 제휴 협약을 체결했다고 밝혔다. 신한파이낸스는 지난 2014년 11월 설립된?신한카드의 첫 해외법인이다. 현재 카자흐스탄 3대 핵심도시인 알마티, 누르술탄, 쉼켄트를 중심으로 자동차 금융, 신용 대출 등..."
454,"우리금융, KT와 디지털 신사업 ‘동맹’",http://www.kukinews.com/newsView/kuk202008190018,우리금융그룹이 19일 KT그룹과 금융·ICT 융합을 위한 전략적 업무 협약을 맺었다. 양사는 앞으로 공동 마케팅부터 디지털 신사업 추진까지 다양한 분야에서 협업한다. 우선 협업 과제는 마이데이터 사업이다. 마이데이터...
455,"신한파이낸스, 아시아오토와 '자동차 금융 제휴' 맞손",http://news.mt.co.kr/mtview.php?no=2020082013561424677,아시아오토와 '자동차 금융 제휴 협약'을 맺었다고 20일 밝혔다. 신한파이낸스는 아시아오토 자체 유통망인 '비펙 오토'(Bipek Auto) 매장에서 판매되는 일부 차종에 대해 자동차 할부 금융상품을 판매할 계획이다....
456,수협銀 선보인 착한 금융상품에 릴레이 가입 붐,http://www.econovill.com/news/articleView.html?idxno=408966,Sh수협은행은 지난 19일 남기찬 부산항만공사 사장이 해양쓰레기 저감활동을 지원하는 공익상품 ‘Sh해양플라스틱제로(Zero)예적금’에 가입했다고 20일 밝혔다. 부산항만공사 본사에서 진행된 이날 상품가입행사에는...
457,"신한금융, 두산그룹 네오플럭스 인수···""한국판 뉴딜 지원할 것""",http://www.sisajournal-e.com/news/articleView.html?idxno=222600,신한금융지주 본사/사진=연합뉴스 신한금융지주가 두산그룹의 벤처캐피털(VC) 자회사인 네오플럭스를 인수한다. 20일 신한금융은 두산과 벤처캐피털사인 네오플럭스 보통주 2441만3230주(지분율 96.77%)를 730억원(잠정)에...
458,"KB금융 노사, 차기 회장 추천 절차 두고 '시끌'",http://www.wolyo.co.kr/news/articleView.html?idxno=108438,KB금융그룹 노동조합 협의회가 20일 서울 여의도 KB국민은행 본사 앞에서 기자회견을 열고 '윤종규 회장 3연임 반대 및 회장추천절차 시정'을 촉구했다. 사진=KB금융그룹 노동조합 협의회 ［월요신문=김기율 기자］...
459,'빚투' 신용대출 급증에 금융당국 고심…'억제 않겠다' 손볼까,https://www.news1.kr/articles/?4029922,금융당국이 금융권의 신용대출 급증으로 고심에 빠졌다. 신종 코로나바이러스 감염증(코로나19) 사태에 대응하고자 신용대출 규모를 조이지 않겠다는 태도를 고수해왔는데 대출 증가세가 예상보다 크기에 어떤...
460,"BGF리테일, 금융보안원과 데이터 유통 혁신 업무협약",http://www.paxetv.com/news/articleView.html?idxno=98443,번째)와 금융보안원 김영기 원장(왼쪽에서 세 번째) 등 관계자들이 업무협약식 기념 촬영을 하고 있다 BGF리테일이 CU에서 수집된 편의점 빅데이터 판매에 나선다. CU를 운영하는 BGF리테일은 금융보안원과 편의점 데이터...
461,"기업은행, 소상공인 2차 금융지원 금리 연 2.8%로 인하",https://view.asiae.co.kr/article/2020082009405797364,"IBK기업은행은 인터넷·모바일뱅킹에서 실행되는 ‘소상공인 2차 금융지원 대출’의 최고 금리를 기존의 연... 기업은행은 지난 6월 인터넷·모바일뱅킹에서 ‘소상공인 2차 금융지원 대출’의 대출 신청, 보증서 발급..."
462,"신한카드, '미래먹거리 사냥' 글로벌 자동차금융 확대전략 시동",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=120654,자동차금융 확대에 나섰다. 20일 신한카드는 카자흐스탄 내 자회사인 신한파이낸스가 카자흐스탄 1위 차량 생산·판매 업체인 아시아오토와 자동차 금융 제휴 협약(MOU)을 체결했다고 밝혔다. 양사는 베이세노프 다우렌...
463,윤종규 후임 인선 본격화…KB금융 회추위 면면 살펴보니,http://www.newsis.com/view/?id=NISX20200820_0001136430&cID=10401&pID=10400,오는 11월20일 임기가 끝나는 윤종규 KB금융지주 회장의 후임 인선 절차가 본격화됐다. 현재로서는 윤 회장의... 21일 금융권에 따르면 KB금융 회추위원은 총 7명으로 KB금융 내부 규정에 따라 사외이사 전원으로 구성돼...
464,[서울] 서울핀테크랩 확장...비대면 금융산업 육성,https://www.ytn.co.kr/_ln/0115_202008201636183581,서울시는 코로나 시대를 맞아 비대면 금융산업을 육성하기 위해 새로 확보한 공간에 인증·보안 분야 우수기업을 집중적으로 입주시킬 계획입니다. ※ '당신의 제보가 뉴스가 됩니다' YTN은 여러분의 소중한 제보를...
465,"IBK기업은행, ‘소상공인 2차 금융지원 대출’ 금리 인하",http://www.cnbnews.com/news/article.html?no=457436,"▲ CNB뉴스, CNBNEWS, 씨앤비뉴스 IBK기업은행이 인터넷·모바일뱅킹에서 실행되는 ‘소상공인 2차 금융지원... 기업은행은 인터넷모바일뱅킹에서 ‘소상공인 2차 금융지원 대출’의 대출 신청, 보증서 발급, 대출 실행..."
466,"푸르덴셜생명, 금융 라이프스타일 매거진 '베러 투모로우'",http://www.seoulfn.com/news/articleView.html?idxno=392577,푸르덴셜생명은 금융 라이프스타일 매거진인 '베러 투모로우(BETTER TOMORROW)' 사이트를 오픈했다고 20일 밝혔다.?(사진=푸르덴셜생명) 푸르덴셜생명은 금융 라이프스타일 매거진인 '베러 투모로우(BETTER TOMORROW)' 사이트를...
